['1', ' 0', ' 2', ' 0', ' 101', ' 0']
['2', ' 130080', ' 1', ' 0', ' 65', ' 95']
['2', ' 130080', ' 1', ' 0', ' 60', ' 95']
['2', ' 130080', ' 1', ' 0', ' 57', ' 95']
['2', ' 130080', ' 1', ' 0', ' 48', ' 95']
['2', ' 130560', ' 0', ' 0', ' 72', ' 95']
['2', ' 130560', ' 0', ' 0', ' 67', ' 95']
['2', ' 130560', ' 0', ' 0', ' 65', ' 95']
['2', ' 130560', ' 0', ' 0', ' 60', ' 95']
['2', ' 130560', ' 0', ' 0', ' 57', ' 95']
['2', ' 130560', ' 0', ' 0', ' 48', ' 95']
['2', ' 130560', ' 1', ' 0', ' 72', ' 95']
['2', ' 130560', ' 1', ' 0', ' 67', ' 95']
['2', ' 130560', ' 1', ' 0', ' 65', ' 95']
['2', ' 130560', ' 1', ' 0', ' 60', ' 95']
['2', ' 130560', ' 1', ' 0', ' 57', ' 95']
['2', ' 130560', ' 1', ' 0', ' 48', ' 95']
['2', ' 131040', ' 0', ' 0', ' 72', ' 95']
['2', ' 131040', ' 0', ' 0', ' 67', ' 95']
['2', ' 131040', ' 0', ' 0', ' 65', ' 95']
['2', ' 131040', ' 0', ' 0', ' 60', ' 95']
['2', ' 131040', ' 0', ' 0', ' 57', ' 95']
['2', ' 131040', ' 0', ' 0', ' 48', ' 95']
['2', ' 131040', ' 1', ' 0', ' 72', ' 95']
['2', ' 131040', ' 1', ' 0', ' 67', ' 95']
['2', ' 131040', ' 1', ' 0', ' 65', ' 95']
['2', ' 131040', ' 1', ' 0', ' 60', ' 95']
['2', ' 131040', ' 1', ' 0', ' 57', ' 95']
['2', ' 131040', ' 1', ' 0', ' 48', ' 95']
['2', ' 131520', ' 0', ' 0', ' 72', ' 95']
['2', ' 131520', ' 0', ' 0', ' 67', ' 95']
['2', ' 131520', ' 0', ' 0', ' 65', ' 95']
['2', ' 131520', ' 0', ' 0', ' 60', ' 95']
['2', ' 131520', ' 0', ' 0', ' 57', ' 95']
['2', ' 131520', ' 0', ' 0', ' 48', ' 95']
['2', ' 131520', ' 1', ' 0', ' 72', ' 95']
['2', ' 131520', ' 1', ' 0', ' 67', ' 95']
['2', ' 131520', ' 1', ' 0', ' 64', ' 95']
['2', ' 131520', ' 1', ' 0', ' 60', ' 95']
['2', ' 131520', ' 1', ' 0', ' 55', ' 95']
['2', ' 131520', ' 1', ' 0', ' 48', ' 95']
['2', ' 132000', ' 0', ' 0', ' 72', ' 95']
['2', ' 132000', ' 0', ' 0', ' 67', ' 95']
['2', ' 132000', ' 0', ' 0', ' 64', ' 95']
['2', ' 132000', ' 0', ' 0', ' 60', ' 95']
['2', ' 132000', ' 0', ' 0', ' 55', ' 95']
['2', ' 132000', ' 0', ' 0', ' 48', ' 95']
['2', ' 132000', ' 1', ' 0', ' 72', ' 95']
['2', ' 132000', ' 1', ' 0', ' 67', ' 95']
['2', ' 132000', ' 1', ' 0', ' 65', ' 95']
['2', ' 132000', ' 1', ' 0', ' 60', ' 95']
['2', ' 132000', ' 1', ' 0', ' 57', ' 95']
['2', ' 132000', ' 1', ' 0', ' 48', ' 95']
['2', ' 132480', ' 0', ' 0', ' 72', ' 95']
['2', ' 132480', ' 0', ' 0', ' 67', ' 95']
['2', ' 132480', ' 0', ' 0', ' 65', ' 95']
['2', ' 132480', ' 0', ' 0', ' 60', ' 95']
['2', ' 132480', ' 0', ' 0', ' 57', ' 95']
['2', ' 132480', ' 0', ' 0', ' 48', ' 95']
['2', ' 132480', ' 1', ' 0', ' 72', ' 95']
['2', ' 132480', ' 1', ' 0', ' 67', ' 95']
['2', ' 132480', ' 1', ' 0', ' 65', ' 95']
['2', ' 132480', ' 1', ' 0', ' 60', ' 95']
['2', ' 132480', ' 1', ' 0', ' 57', ' 95']
['2', ' 132480', ' 1', ' 0', ' 48', ' 95']
['2', ' 132960', ' 0', ' 0', ' 72', ' 95']
['2', ' 132960', ' 0', ' 0', ' 67', ' 95']
['2', ' 132960', ' 0', ' 0', ' 65', ' 95']
['2', ' 132960', ' 0', ' 0', ' 60', ' 95']
['2', ' 132960', ' 0', ' 0', ' 57', ' 95']
['2', ' 132960', ' 0', ' 0', ' 48', ' 95']
['2', ' 132960', ' 1', ' 0', ' 72', ' 95']
['2', ' 132960', ' 1', ' 0', ' 67', ' 95']
['2', ' 132960', ' 1', ' 0', ' 65', ' 95']
['2', ' 132960', ' 1', ' 0', ' 60', ' 95']
['2', ' 132960', ' 1', ' 0', ' 57', ' 95']
['2', ' 132960', ' 1', ' 0', ' 48', ' 95']
['2', ' 133440', ' 0', ' 0', ' 72', ' 95']
['2', ' 133440', ' 0', ' 0', ' 67', ' 95']
['2', ' 133440', ' 0', ' 0', ' 65', ' 95']
['2', ' 133440', ' 0', ' 0', ' 60', ' 95']
['2', ' 133440', ' 0', ' 0', ' 57', ' 95']
['2', ' 133440', ' 0', ' 0', ' 48', ' 95']
['2', ' 133440', ' 1', ' 0', ' 72', ' 95']
['2', ' 133440', ' 1', ' 0', ' 67', ' 95']
['2', ' 133440', ' 1', ' 0', ' 64', ' 95']
['2', ' 133440', ' 1', ' 0', ' 60', ' 95']
['2', ' 133440', ' 1', ' 0', ' 55', ' 95']
['2', ' 133440', ' 1', ' 0', ' 48', ' 95']
['2', ' 133920', ' 0', ' 0', ' 72', ' 95']
['2', ' 133920', ' 0', ' 0', ' 67', ' 95']
['2', ' 133920', ' 0', ' 0', ' 64', ' 95']
['2', ' 133920', ' 0', ' 0', ' 60', ' 95']
['2', ' 133920', ' 0', ' 0', ' 55', ' 95']
['2', ' 133920', ' 0', ' 0', ' 48', ' 95']
['2', ' 133920', ' 1', ' 0', ' 72', ' 95']
['2', ' 133920', ' 1', ' 0', ' 67', ' 95']
['2', ' 133920', ' 1', ' 0', ' 65', ' 95']
['2', ' 133920', ' 1', ' 0', ' 60', ' 95']
['2', ' 133920', ' 1', ' 0', ' 57', ' 95']
['2', ' 133920', ' 1', ' 0', ' 48', ' 95']
['2', ' 134400', ' 0', ' 0', ' 72', ' 95']
['2', ' 134400', ' 0', ' 0', ' 67', ' 95']
['2', ' 134400', ' 0', ' 0', ' 65', ' 95']
['2', ' 134400', ' 0', ' 0', ' 60', ' 95']
['2', ' 134400', ' 0', ' 0', ' 57', ' 95']
['2', ' 134400', ' 0', ' 0', ' 48', ' 95']
['2', ' 134400', ' 1', ' 0', ' 72', ' 95']
['2', ' 134400', ' 1', ' 0', ' 67', ' 95']
['2', ' 134400', ' 1', ' 0', ' 65', ' 95']
['2', ' 134400', ' 1', ' 0', ' 60', ' 95']
['2', ' 134400', ' 1', ' 0', ' 57', ' 95']
['2', ' 134400', ' 1', ' 0', ' 48', ' 95']
['2', ' 134880', ' 0', ' 0', ' 72', ' 95']
['2', ' 134880', ' 0', ' 0', ' 67', ' 95']
['2', ' 134880', ' 0', ' 0', ' 65', ' 95']
['2', ' 134880', ' 0', ' 0', ' 60', ' 95']
['2', ' 134880', ' 0', ' 0', ' 57', ' 95']
['2', ' 134880', ' 0', ' 0', ' 48', ' 95']
['2', ' 134880', ' 1', ' 0', ' 72', ' 95']
['2', ' 134880', ' 1', ' 0', ' 67', ' 95']
['2', ' 134880', ' 1', ' 0', ' 65', ' 95']
['2', ' 134880', ' 1', ' 0', ' 60', ' 95']
['2', ' 134880', ' 1', ' 0', ' 57', ' 95']
['2', ' 134880', ' 1', ' 0', ' 48', ' 95']
['2', ' 135360', ' 0', ' 0', ' 72', ' 95']
['2', ' 135360', ' 0', ' 0', ' 67', ' 95']
['2', ' 135360', ' 0', ' 0', ' 65', ' 95']
['2', ' 135360', ' 0', ' 0', ' 60', ' 95']
['2', ' 135360', ' 0', ' 0', ' 57', ' 95']
['2', ' 135360', ' 0', ' 0', ' 48', ' 95']
['2', ' 135360', ' 1', ' 0', ' 72', ' 95']
['2', ' 135360', ' 1', ' 0', ' 67', ' 95']
['2', ' 135360', ' 1', ' 0', ' 65', ' 95']
['2', ' 135360', ' 1', ' 0', ' 60', ' 95']
['2', ' 135360', ' 1', ' 0', ' 57', ' 95']
['2', ' 135360', ' 1', ' 0', ' 48', ' 95']
['2', ' 135840', ' 0', ' 0', ' 72', ' 95']
['2', ' 135840', ' 0', ' 0', ' 67', ' 95']
['2', ' 135840', ' 0', ' 0', ' 65', ' 95']
['2', ' 135840', ' 0', ' 0', ' 60', ' 95']
['2', ' 135840', ' 0', ' 0', ' 57', ' 95']
['2', ' 135840', ' 0', ' 0', ' 48', ' 95']
['2', ' 135840', ' 1', ' 0', ' 72', ' 95']
['2', ' 135840', ' 1', ' 0', ' 67', ' 95']
['2', ' 135840', ' 1', ' 0', ' 65', ' 95']
['2', ' 135840', ' 1', ' 0', ' 60', ' 95']
['2', ' 135840', ' 1', ' 0', ' 57', ' 95']
['2', ' 135840', ' 1', ' 0', ' 48', ' 95']
['2', ' 136320', ' 0', ' 0', ' 72', ' 95']
['2', ' 136320', ' 0', ' 0', ' 67', ' 95']
['2', ' 136320', ' 0', ' 0', ' 65', ' 95']
['2', ' 136320', ' 0', ' 0', ' 60', ' 95']
['2', ' 136320', ' 0', ' 0', ' 57', ' 95']
['2', ' 136320', ' 0', ' 0', ' 48', ' 95']
['2', ' 136320', ' 1', ' 0', ' 72', ' 95']
['2', ' 136320', ' 1', ' 0', ' 67', ' 95']
['2', ' 136320', ' 1', ' 0', ' 64', ' 95']
['2', ' 136320', ' 1', ' 0', ' 60', ' 95']
['2', ' 136320', ' 1', ' 0', ' 55', ' 95']
['2', ' 136320', ' 1', ' 0', ' 48', ' 95']
['2', ' 136800', ' 0', ' 0', ' 72', ' 95']
['2', ' 136800', ' 0', ' 0', ' 67', ' 95']
['2', ' 136800', ' 0', ' 0', ' 64', ' 95']
['2', ' 136800', ' 0', ' 0', ' 60', ' 95']
['2', ' 136800', ' 0', ' 0', ' 55', ' 95']
['2', ' 136800', ' 0', ' 0', ' 48', ' 95']
['2', ' 136800', ' 1', ' 0', ' 72', ' 95']
['2', ' 136800', ' 1', ' 0', ' 67', ' 95']
['2', ' 136800', ' 1', ' 0', ' 64', ' 95']
['2', ' 136800', ' 1', ' 0', ' 60', ' 95']
['2', ' 136800', ' 1', ' 0', ' 55', ' 95']
['2', ' 136800', ' 1', ' 0', ' 48', ' 95']
['2', ' 137280', ' 0', ' 0', ' 72', ' 95']
['2', ' 137280', ' 0', ' 0', ' 67', ' 95']
['2', ' 137280', ' 0', ' 0', ' 64', ' 95']
['2', ' 137280', ' 0', ' 0', ' 60', ' 95']
['2', ' 137280', ' 0', ' 0', ' 55', ' 95']
['2', ' 137280', ' 0', ' 0', ' 48', ' 95']
['2', ' 137280', ' 1', ' 0', ' 72', ' 95']
['2', ' 137280', ' 1', ' 0', ' 67', ' 95']
['2', ' 137280', ' 1', ' 0', ' 64', ' 95']
['2', ' 137280', ' 1', ' 0', ' 60', ' 95']
['2', ' 137280', ' 1', ' 0', ' 55', ' 95']
['2', ' 137280', ' 1', ' 0', ' 48', ' 95']
['2', ' 137760', ' 0', ' 0', ' 72', ' 95']
['2', ' 137760', ' 0', ' 0', ' 67', ' 95']
['2', ' 137760', ' 0', ' 0', ' 64', ' 95']
['2', ' 137760', ' 0', ' 0', ' 60', ' 95']
['2', ' 137760', ' 0', ' 0', ' 55', ' 95']
['2', ' 137760', ' 0', ' 0', ' 48', ' 95']
['2', ' 137760', ' 1', ' 0', ' 72', ' 95']
['2', ' 137760', ' 1', ' 0', ' 67', ' 95']
['2', ' 137760', ' 1', ' 0', ' 64', ' 95']
['2', ' 137760', ' 1', ' 0', ' 60', ' 95']
['2', ' 137760', ' 1', ' 0', ' 55', ' 95']
['2', ' 137760', ' 1', ' 0', ' 48', ' 95']
['2', ' 138240', ' 0', ' 0', ' 72', ' 95']
['2', ' 138240', ' 0', ' 0', ' 67', ' 95']
['2', ' 138240', ' 0', ' 0', ' 64', ' 95']
['2', ' 138240', ' 0', ' 0', ' 60', ' 95']
['2', ' 138240', ' 0', ' 0', ' 55', ' 95']
['2', ' 138240', ' 0', ' 0', ' 48', ' 95']
['2', ' 138240', ' 1', ' 0', ' 72', ' 95']
['2', ' 138240', ' 1', ' 0', ' 67', ' 95']
['2', ' 138240', ' 1', ' 0', ' 65', ' 95']
['2', ' 138240', ' 1', ' 0', ' 60', ' 95']
['2', ' 138240', ' 1', ' 0', ' 57', ' 95']
['2', ' 138240', ' 1', ' 0', ' 48', ' 95']
['2', ' 138720', ' 0', ' 0', ' 72', ' 95']
['2', ' 138720', ' 0', ' 0', ' 67', ' 95']
['2', ' 138720', ' 0', ' 0', ' 65', ' 95']
['2', ' 138720', ' 0', ' 0', ' 60', ' 95']
['2', ' 138720', ' 0', ' 0', ' 57', ' 95']
['2', ' 138720', ' 0', ' 0', ' 48', ' 95']
['2', ' 138720', ' 1', ' 0', ' 72', ' 95']
['2', ' 138720', ' 1', ' 0', ' 67', ' 95']
['2', ' 138720', ' 1', ' 0', ' 65', ' 95']
['2', ' 138720', ' 1', ' 0', ' 60', ' 95']
['2', ' 138720', ' 1', ' 0', ' 57', ' 95']
['2', ' 138720', ' 1', ' 0', ' 48', ' 95']
['2', ' 139200', ' 0', ' 0', ' 72', ' 95']
['2', ' 139200', ' 0', ' 0', ' 67', ' 95']
['2', ' 139200', ' 0', ' 0', ' 65', ' 95']
['2', ' 139200', ' 0', ' 0', ' 60', ' 95']
['2', ' 139200', ' 0', ' 0', ' 57', ' 95']
['2', ' 139200', ' 0', ' 0', ' 48', ' 95']
['2', ' 139200', ' 1', ' 0', ' 72', ' 95']
['2', ' 139200', ' 1', ' 0', ' 67', ' 95']
['2', ' 139200', ' 1', ' 0', ' 65', ' 95']
['2', ' 139200', ' 1', ' 0', ' 60', ' 95']
['2', ' 139200', ' 1', ' 0', ' 57', ' 95']
['2', ' 139200', ' 1', ' 0', ' 48', ' 95']
['2', ' 140160', ' 0', ' 0', ' 72', ' 95']
['2', ' 140160', ' 0', ' 0', ' 67', ' 95']
['2', ' 140160', ' 0', ' 0', ' 65', ' 95']
['2', ' 140160', ' 0', ' 0', ' 60', ' 95']
['2', ' 140160', ' 0', ' 0', ' 57', ' 95']
['2', ' 140160', ' 0', ' 0', ' 48', ' 95']
['2', ' 140160', ' 1', ' 0', ' 72', ' 95']
['2', ' 140160', ' 1', ' 0', ' 67', ' 95']
['2', ' 140160', ' 1', ' 0', ' 65', ' 95']
['2', ' 140160', ' 1', ' 0', ' 60', ' 95']
['2', ' 140160', ' 1', ' 0', ' 57', ' 95']
['2', ' 140160', ' 1', ' 0', ' 48', ' 95']
['2', ' 140640', ' 0', ' 0', ' 72', ' 95']
['2', ' 140640', ' 0', ' 0', ' 67', ' 95']
['2', ' 140640', ' 0', ' 0', ' 65', ' 95']
['2', ' 140640', ' 0', ' 0', ' 60', ' 95']
['2', ' 140640', ' 0', ' 0', ' 57', ' 95']
['2', ' 140640', ' 0', ' 0', ' 48', ' 95']
['2', ' 140640', ' 1', ' 0', ' 72', ' 95']
['2', ' 140640', ' 1', ' 0', ' 67', ' 95']
['2', ' 140640', ' 1', ' 0', ' 64', ' 95']
['2', ' 140640', ' 1', ' 0', ' 60', ' 95']
['2', ' 140640', ' 1', ' 0', ' 55', ' 95']
['2', ' 140640', ' 1', ' 0', ' 48', ' 95']
['2', ' 141600', ' 0', ' 0', ' 72', ' 95']
['2', ' 141600', ' 0', ' 0', ' 67', ' 95']
['2', ' 141600', ' 0', ' 0', ' 64', ' 95']
['2', ' 141600', ' 0', ' 0', ' 60', ' 95']
['2', ' 141600', ' 0', ' 0', ' 55', ' 95']
['2', ' 141600', ' 0', ' 0', ' 48', ' 95']
['2', ' 141600', ' 1', ' 0', ' 72', ' 95']
['2', ' 141600', ' 1', ' 0', ' 67', ' 95']
['2', ' 141600', ' 1', ' 0', ' 65', ' 95']
['2', ' 141600', ' 1', ' 0', ' 60', ' 95']
['2', ' 141600', ' 1', ' 0', ' 57', ' 95']
['2', ' 141600', ' 1', ' 0', ' 48', ' 95']
['2', ' 142560', ' 0', ' 0', ' 72', ' 95']
['2', ' 142560', ' 0', ' 0', ' 67', ' 95']
['2', ' 142560', ' 0', ' 0', ' 65', ' 95']
['2', ' 142560', ' 0', ' 0', ' 60', ' 95']
['2', ' 142560', ' 0', ' 0', ' 57', ' 95']
['2', ' 142560', ' 0', ' 0', ' 48', ' 95']
['2', ' 142560', ' 1', ' 0', ' 72', ' 95']
['2', ' 142560', ' 1', ' 0', ' 67', ' 95']
['2', ' 142560', ' 1', ' 0', ' 65', ' 95']
['2', ' 142560', ' 1', ' 0', ' 60', ' 95']
['2', ' 142560', ' 1', ' 0', ' 57', ' 95']
['2', ' 142560', ' 1', ' 0', ' 48', ' 95']
['2', ' 143040', ' 0', ' 0', ' 72', ' 95']
['2', ' 143040', ' 0', ' 0', ' 67', ' 95']
['2', ' 143040', ' 0', ' 0', ' 65', ' 95']
['2', ' 143040', ' 0', ' 0', ' 60', ' 95']
['2', ' 143040', ' 0', ' 0', ' 57', ' 95']
['2', ' 143040', ' 0', ' 0', ' 48', ' 95']
['2', ' 143040', ' 1', ' 0', ' 72', ' 95']
['2', ' 143040', ' 1', ' 0', ' 67', ' 95']
['2', ' 143040', ' 1', ' 0', ' 65', ' 95']
['2', ' 143040', ' 1', ' 0', ' 60', ' 95']
['2', ' 143040', ' 1', ' 0', ' 57', ' 95']
['2', ' 143040', ' 1', ' 0', ' 48', ' 95']
['2', ' 144000', ' 0', ' 0', ' 72', ' 95']
['2', ' 144000', ' 0', ' 0', ' 67', ' 95']
['2', ' 144000', ' 0', ' 0', ' 65', ' 95']
['2', ' 144000', ' 0', ' 0', ' 60', ' 95']
['2', ' 144000', ' 0', ' 0', ' 57', ' 95']
['2', ' 144000', ' 0', ' 0', ' 48', ' 95']
['2', ' 144000', ' 1', ' 0', ' 72', ' 95']
['2', ' 144000', ' 1', ' 0', ' 67', ' 95']
['2', ' 144000', ' 1', ' 0', ' 65', ' 95']
['2', ' 144000', ' 1', ' 0', ' 60', ' 95']
['2', ' 144000', ' 1', ' 0', ' 57', ' 95']
['2', ' 144000', ' 1', ' 0', ' 48', ' 95']
['2', ' 144480', ' 0', ' 0', ' 72', ' 95']
['2', ' 144480', ' 0', ' 0', ' 67', ' 95']
['2', ' 144480', ' 0', ' 0', ' 65', ' 95']
['2', ' 144480', ' 0', ' 0', ' 60', ' 95']
['2', ' 144480', ' 0', ' 0', ' 57', ' 95']
['2', ' 144480', ' 0', ' 0', ' 48', ' 95']
['2', ' 144480', ' 1', ' 0', ' 72', ' 95']
['2', ' 144480', ' 1', ' 0', ' 67', ' 95']
['2', ' 144480', ' 1', ' 0', ' 65', ' 95']
['2', ' 144480', ' 1', ' 0', ' 60', ' 95']
['2', ' 144480', ' 1', ' 0', ' 57', ' 95']
['2', ' 144480', ' 1', ' 0', ' 48', ' 95']
['2', ' 144960', ' 0', ' 0', ' 72', ' 95']
['2', ' 144960', ' 0', ' 0', ' 67', ' 95']
['2', ' 144960', ' 0', ' 0', ' 65', ' 95']
['2', ' 144960', ' 0', ' 0', ' 60', ' 95']
['2', ' 144960', ' 0', ' 0', ' 57', ' 95']
['2', ' 144960', ' 0', ' 0', ' 48', ' 95']
['2', ' 144960', ' 1', ' 0', ' 72', ' 95']
['2', ' 144960', ' 1', ' 0', ' 67', ' 95']
['2', ' 144960', ' 1', ' 0', ' 64', ' 95']
['2', ' 144960', ' 1', ' 0', ' 60', ' 95']
['2', ' 144960', ' 1', ' 0', ' 55', ' 95']
['2', ' 144960', ' 1', ' 0', ' 48', ' 95']
['2', ' 145440', ' 0', ' 0', ' 72', ' 95']
['2', ' 145440', ' 0', ' 0', ' 67', ' 95']
['2', ' 145440', ' 0', ' 0', ' 64', ' 95']
['2', ' 145440', ' 0', ' 0', ' 60', ' 95']
['2', ' 145440', ' 0', ' 0', ' 55', ' 95']
['2', ' 145440', ' 0', ' 0', ' 48', ' 95']
['2', ' 145440', ' 1', ' 0', ' 72', ' 95']
['2', ' 145440', ' 1', ' 0', ' 67', ' 95']
['2', ' 145440', ' 1', ' 0', ' 65', ' 95']
['2', ' 145440', ' 1', ' 0', ' 60', ' 95']
['2', ' 145440', ' 1', ' 0', ' 57', ' 95']
['2', ' 145440', ' 1', ' 0', ' 48', ' 95']
['2', ' 146400', ' 0', ' 0', ' 72', ' 95']
['2', ' 146400', ' 0', ' 0', ' 67', ' 95']
['2', ' 146400', ' 0', ' 0', ' 65', ' 95']
['2', ' 146400', ' 0', ' 0', ' 60', ' 95']
['2', ' 146400', ' 0', ' 0', ' 57', ' 95']
['2', ' 146400', ' 0', ' 0', ' 48', ' 95']
['2', ' 146400', ' 1', ' 0', ' 72', ' 95']
['2', ' 146400', ' 1', ' 0', ' 67', ' 95']
['2', ' 146400', ' 1', ' 0', ' 65', ' 95']
['2', ' 146400', ' 1', ' 0', ' 60', ' 95']
['2', ' 146400', ' 1', ' 0', ' 57', ' 95']
['2', ' 146400', ' 1', ' 0', ' 48', ' 95']
['2', ' 146880', ' 0', ' 0', ' 72', ' 95']
['2', ' 146880', ' 0', ' 0', ' 67', ' 95']
['2', ' 146880', ' 0', ' 0', ' 65', ' 95']
['2', ' 146880', ' 0', ' 0', ' 60', ' 95']
['2', ' 146880', ' 0', ' 0', ' 57', ' 95']
['2', ' 146880', ' 0', ' 0', ' 48', ' 95']
['2', ' 146880', ' 1', ' 0', ' 72', ' 95']
['2', ' 146880', ' 1', ' 0', ' 67', ' 95']
['2', ' 146880', ' 1', ' 0', ' 64', ' 95']
['2', ' 146880', ' 1', ' 0', ' 60', ' 95']
['2', ' 146880', ' 1', ' 0', ' 55', ' 95']
['2', ' 146880', ' 1', ' 0', ' 48', ' 95']
['2', ' 147360', ' 0', ' 0', ' 72', ' 95']
['2', ' 147360', ' 0', ' 0', ' 67', ' 95']
['2', ' 147360', ' 0', ' 0', ' 64', ' 95']
['2', ' 147360', ' 0', ' 0', ' 60', ' 95']
['2', ' 147360', ' 0', ' 0', ' 55', ' 95']
['2', ' 147360', ' 0', ' 0', ' 48', ' 95']
['2', ' 147360', ' 1', ' 0', ' 72', ' 95']
['2', ' 147360', ' 1', ' 0', ' 67', ' 95']
['2', ' 147360', ' 1', ' 0', ' 65', ' 95']
['2', ' 147360', ' 1', ' 0', ' 60', ' 95']
['2', ' 147360', ' 1', ' 0', ' 57', ' 95']
['2', ' 147360', ' 1', ' 0', ' 48', ' 95']
['2', ' 147840', ' 0', ' 0', ' 72', ' 95']
['2', ' 147840', ' 0', ' 0', ' 67', ' 95']
['2', ' 147840', ' 0', ' 0', ' 65', ' 95']
['2', ' 147840', ' 0', ' 0', ' 60', ' 95']
['2', ' 147840', ' 0', ' 0', ' 57', ' 95']
['2', ' 147840', ' 0', ' 0', ' 48', ' 95']
['2', ' 147840', ' 1', ' 0', ' 72', ' 95']
['2', ' 147840', ' 1', ' 0', ' 67', ' 95']
['2', ' 147840', ' 1', ' 0', ' 65', ' 95']
['2', ' 147840', ' 1', ' 0', ' 60', ' 95']
['2', ' 147840', ' 1', ' 0', ' 57', ' 95']
['2', ' 147840', ' 1', ' 0', ' 48', ' 95']
['2', ' 148320', ' 0', ' 0', ' 72', ' 95']
['2', ' 148320', ' 0', ' 0', ' 67', ' 95']
['2', ' 148320', ' 0', ' 0', ' 65', ' 95']
['2', ' 148320', ' 0', ' 0', ' 60', ' 95']
['2', ' 148320', ' 0', ' 0', ' 57', ' 95']
['2', ' 148320', ' 0', ' 0', ' 48', ' 95']
['2', ' 148320', ' 1', ' 0', ' 72', ' 95']
['2', ' 148320', ' 1', ' 0', ' 67', ' 95']
['2', ' 148320', ' 1', ' 0', ' 65', ' 95']
['2', ' 148320', ' 1', ' 0', ' 60', ' 95']
['2', ' 148320', ' 1', ' 0', ' 57', ' 95']
['2', ' 148320', ' 1', ' 0', ' 48', ' 95']
['2', ' 148800', ' 0', ' 0', ' 72', ' 95']
['2', ' 148800', ' 0', ' 0', ' 67', ' 95']
['2', ' 148800', ' 0', ' 0', ' 65', ' 95']
['2', ' 148800', ' 0', ' 0', ' 60', ' 95']
['2', ' 148800', ' 0', ' 0', ' 57', ' 95']
['2', ' 148800', ' 0', ' 0', ' 48', ' 95']
['2', ' 148800', ' 1', ' 0', ' 72', ' 95']
['2', ' 148800', ' 1', ' 0', ' 67', ' 95']
['2', ' 148800', ' 1', ' 0', ' 64', ' 95']
['2', ' 148800', ' 1', ' 0', ' 60', ' 95']
['2', ' 148800', ' 1', ' 0', ' 55', ' 95']
['2', ' 148800', ' 1', ' 0', ' 48', ' 95']
['2', ' 149280', ' 0', ' 0', ' 72', ' 95']
['2', ' 149280', ' 0', ' 0', ' 67', ' 95']
['2', ' 149280', ' 0', ' 0', ' 64', ' 95']
['2', ' 149280', ' 0', ' 0', ' 60', ' 95']
['2', ' 149280', ' 0', ' 0', ' 55', ' 95']
['2', ' 149280', ' 0', ' 0', ' 48', ' 95']
['2', ' 149280', ' 1', ' 0', ' 72', ' 95']
['2', ' 149280', ' 1', ' 0', ' 67', ' 95']
['2', ' 149280', ' 1', ' 0', ' 65', ' 95']
['2', ' 149280', ' 1', ' 0', ' 60', ' 95']
['2', ' 149280', ' 1', ' 0', ' 57', ' 95']
['2', ' 149280', ' 1', ' 0', ' 48', ' 95']
['2', ' 149760', ' 0', ' 0', ' 72', ' 95']
['2', ' 149760', ' 0', ' 0', ' 67', ' 95']
['2', ' 149760', ' 0', ' 0', ' 65', ' 95']
['2', ' 149760', ' 0', ' 0', ' 60', ' 95']
['2', ' 149760', ' 0', ' 0', ' 57', ' 95']
['2', ' 149760', ' 0', ' 0', ' 48', ' 95']
['2', ' 149760', ' 1', ' 0', ' 72', ' 95']
['2', ' 149760', ' 1', ' 0', ' 67', ' 95']
['2', ' 149760', ' 1', ' 0', ' 65', ' 95']
['2', ' 149760', ' 1', ' 0', ' 60', ' 95']
['2', ' 149760', ' 1', ' 0', ' 57', ' 95']
['2', ' 149760', ' 1', ' 0', ' 48', ' 95']
['2', ' 150240', ' 0', ' 0', ' 72', ' 95']
['2', ' 150240', ' 0', ' 0', ' 67', ' 95']
['2', ' 150240', ' 0', ' 0', ' 65', ' 95']
['2', ' 150240', ' 0', ' 0', ' 60', ' 95']
['2', ' 150240', ' 0', ' 0', ' 57', ' 95']
['2', ' 150240', ' 0', ' 0', ' 48', ' 95']
['2', ' 150240', ' 1', ' 0', ' 72', ' 95']
['2', ' 150240', ' 1', ' 0', ' 67', ' 95']
['2', ' 150240', ' 1', ' 0', ' 65', ' 95']
['2', ' 150240', ' 1', ' 0', ' 60', ' 95']
['2', ' 150240', ' 1', ' 0', ' 57', ' 95']
['2', ' 150240', ' 1', ' 0', ' 48', ' 95']
['2', ' 150720', ' 0', ' 0', ' 72', ' 95']
['2', ' 150720', ' 0', ' 0', ' 67', ' 95']
['2', ' 150720', ' 0', ' 0', ' 65', ' 95']
['2', ' 150720', ' 0', ' 0', ' 60', ' 95']
['2', ' 150720', ' 0', ' 0', ' 57', ' 95']
['2', ' 150720', ' 0', ' 0', ' 48', ' 95']
['2', ' 150720', ' 1', ' 0', ' 72', ' 95']
['2', ' 150720', ' 1', ' 0', ' 67', ' 95']
['2', ' 150720', ' 1', ' 0', ' 64', ' 95']
['2', ' 150720', ' 1', ' 0', ' 60', ' 95']
['2', ' 150720', ' 1', ' 0', ' 55', ' 95']
['2', ' 150720', ' 1', ' 0', ' 48', ' 95']
['2', ' 151200', ' 0', ' 0', ' 72', ' 95']
['2', ' 151200', ' 0', ' 0', ' 67', ' 95']
['2', ' 151200', ' 0', ' 0', ' 64', ' 95']
['2', ' 151200', ' 0', ' 0', ' 60', ' 95']
['2', ' 151200', ' 0', ' 0', ' 55', ' 95']
